"pathway","pval","padj","log2err","ES","NES","size"
"DESCARTES_FETAL_HEART_LYMPHOID_CELLS",0.347490347490348,0.5857886389528,0.09754492162472,0.300283028734011,1.05603612553824,83
"DESCARTES_MAIN_FETAL_PDE11A_FAM19A2_POSITIVE_CELLS",0.349900596421471,0.5857886389528,0.0988903007520636,-0.380529410236234,-1.08467870107869,29
"DESCARTES_MAIN_FETAL_RETINAL_PIGMENT_CELLS",0.347408829174664,0.5857886389528,0.0972150808846466,0.301595630239165,1.05015380809566,78
"HAY_BONE_MARROW_NAIVE_T_CELL",0.349693251533742,0.5857886389528,0.100633389423036,-0.245821533063681,-1.03334464229326,351
"AIZARANI_LIVER_C4_EPCAM_POS_BILE_DUCT_CELLS_1",0.354430379746835,0.589528736285601,0.101713902282311,-0.265675744582649,-1.0258116341372,169
"DESCARTES_FETAL_HEART_SMOOTH_MUSCLE_CELLS",0.355102040816327,0.589528736285601,0.0995791200495904,0.365387439038553,1.05700093037681,30
"HAY_BONE_MARROW_PRO_B",0.35361216730038,0.589528736285601,0.0956031492204301,0.248495565428722,1.03011286011747,280
"DESCARTES_FETAL_EYE_ASTROCYTES",0.35645472061657,0.590130593020766,0.0959206777921745,0.41387358332034,1.07860075847731,18
"DESCARTES_FETAL_INTESTINE_LYMPHOID_CELLS",0.359767891682785,0.593965826711745,0.0956031492204301,0.282100534482428,1.05085513884129,122
"BUSSLINGER_GASTRIC_ISTHMUS_CELLS",0.363453815261044,0.598393574297189,0.0972150808846466,-0.23826995126229,-1.02176114564644,440
"BUSSLINGER_DUODENAL_MATURE_ENTEROCYTES",0.369072164948454,0.604304973377138,0.0978773277424561,-0.26010240139888,-1.02810921258808,199
"HAY_BONE_MARROW_CD34_POS_GRAN",0.368620037807183,0.604304973377138,0.0928481214159878,0.400135064581994,1.07833515292814,20
"DESCARTES_FETAL_HEART_SATB2_LRRC7_POSITIVE_CELLS",0.376050420168067,0.610697685068578,0.0978773277424561,-0.348582123057054,-1.04936970947665,40
"DESCARTES_FETAL_PANCREAS_SMOOTH_MUSCLE_CELLS",0.375,0.610697685068578,0.09754492162472,-0.379376560806367,-1.04798705952037,26
"FAN_OVARY_CL7_ANGEIOGENIC_ENDOTHELIAL_CELL",0.376050420168067,0.610697685068578,0.0978773277424561,-0.253370611257841,-1.02021627895668,240
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_GLOBOSE_BASAL_CELLS",0.377690802348337,0.61169488641198,0.0934449219410994,0.365284608420571,1.05157448318059,28
"HU_FETAL_RETINA_BLOOD",0.381052631578947,0.615467123092283,0.0972150808846466,-0.253162934686216,-1.0214523129338,243
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MATURE_NEURONS",0.383795309168444,0.618221633147006,0.09754492162472,-0.268445249895299,-1.02491808888495,158
"DESCARTES_FETAL_SPLEEN_MEGAKARYOCYTES",0.386064030131827,0.620199897462449,0.0899860794997137,0.290347670170414,1.04116246393358,91
"LAKE_ADULT_KIDNEY_C28_INTERSTITIUM",0.388030888030888,0.621683895877444,0.0911073131586733,0.293751708167739,1.03306676062097,83
"DESCARTES_FETAL_LUNG_LYMPHATIC_ENDOTHELIAL_CELLS",0.393822393822394,0.629271170826131,0.0902635484340068,0.343255326042423,1.04084868526248,36
"DESCARTES_MAIN_FETAL_EXTRAVILLOUS_TROPHOBLASTS",0.398467432950192,0.633297573435504,0.0891647117820678,0.288395970915399,1.03095214007287,89
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_BOWMANS_GLAND",0.397916666666667,0.633297573435504,0.0940503465727813,-0.40136053179457,-1.0412659351799,19
"DESCARTES_FETAL_ADRENAL_SCHWANN_CELLS",0.400386847195358,0.633667273165706,0.0894366833718621,0.28913601251234,1.02599111104851,87
"GAO_ESOPHAGUS_25W_C4_FGFR1HIGH_EPITHELIAL_CELLS",0.400826446280992,0.633667273165706,0.0931454575337804,-0.257958467362159,-1.0151247570422,191
"DESCARTES_FETAL_HEART_ERYTHROBLASTS",0.406639004149378,0.639463974862873,0.0925528864684773,-0.248475373285228,-1.00879365246958,251
"DESCARTES_FETAL_KIDNEY_MESANGIAL_CELLS",0.406122448979592,0.639463974862873,0.0916795246008379,0.356594466686599,1.03156442390782,30
"DESCARTES_MAIN_FETAL_MEGAKARYOCYTES",0.409090909090909,0.639942734430923,0.0870515867946735,0.265024491962626,1.01993933427293,156
"ZHENG_CORD_BLOOD_C5_SIMILAR_TO_HSC_C6_PUTATIVE_ALTERED_METABOLIC_STATE",0.408123791102515,0.639942734430923,0.0883594442500905,0.309018276104329,1.02551123816889,60
"DESCARTES_MAIN_FETAL_ASTROCYTES",0.412098298676749,0.642959649244351,0.0865399737444125,0.386130074815423,1.04059271514036,20
"LAKE_ADULT_KIDNEY_C1_EPITHELIAL_CELLS_UNASSIGNED",0.4136460554371,0.643689423082276,0.0931454575337804,-0.372897904746045,-1.02245506270434,25
"DESCARTES_FETAL_PLACENTA_STROMAL_CELLS",0.41491395793499,0.643981038878266,0.086794975677172,0.333277236156534,1.02151959256144,38
"AIZARANI_LIVER_C1_NK_NKT_CELLS_1",0.418560606060606,0.645114050586569,0.0857844408075645,0.265880865679494,1.01006334415975,147
"AIZARANI_LIVER_C20_LSECS_3",0.418891170431211,0.645114050586569,0.0902635484340068,-0.245614159773848,-1.01115355213311,284
"BUSSLINGER_GASTRIC_X_CELLS",0.417293233082707,0.645114050586569,0.0855356947987884,0.261761054103852,1.01373038984545,163
"AIZARANI_LIVER_C22_RESIDENT_B_CELLS_2",0.426530612244898,0.648620092134736,0.0888945288620449,0.350109909313894,1.01280575175952,30
"BUSSLINGER_GASTRIC_G_CELLS",0.430962343096234,0.648620092134736,0.0897104652742981,-0.292408072236289,-1.0141307225481,79
"BUSSLINGER_GASTRIC_REG3A_POSITIVE_CELLS",0.430210325047801,0.648620092134736,0.0847985102819124,0.32867756881983,1.00742126902188,38
"DESCARTES_MAIN_FETAL_PHOTORECEPTOR_CELLS",0.43050193050193,0.648620092134736,0.0852884689790502,0.334731332358696,1.0150014894704,36
"FAN_EMBRYONIC_CTX_BIG_GROUPS_GLIAL",0.426640926640927,0.648620092134736,0.0857844408075645,0.270389751411303,1.01041059937368,124
"GAO_ESOPHAGUS_25W_C3_FGFR1LOW_EPITHELIAL_CELLS",0.430740037950664,0.648620092134736,0.0843144320642653,0.314427711439712,1.0055341383726,48
"GAO_SMALL_INTESTINE_24W_C7_SECRETORY_PROGENITOR",0.428857715430862,0.648620092134736,0.0875697115548511,0.349814307535742,1.00860331501953,29
"LAKE_ADULT_KIDNEY_C5_PROXIMAL_TUBULE_EPITHELIAL_CELLS_STRESS_INFLAM",0.43030303030303,0.648620092134736,0.0878312634480124,-0.23948000160783,-1.00377160199016,332
"TRAVAGLINI_LUNG_NATURAL_KILLER_CELL",0.429460580912863,0.648620092134736,0.0894366833718621,-0.27174230339775,-1.00466720908484,118
"DESCARTES_FETAL_PLACENTA_SYNCYTIOTROPHOBLASTS_AND_VILLOUS_CYTOTROPHOBLASTS",0.435517970401691,0.652182689345246,0.0897104652742981,-0.324801267165207,-1.00803966642265,46
"DESCARTES_FETAL_SPLEEN_ERYTHROBLASTS",0.434873949579832,0.652182689345246,0.0894366833718621,-0.336606483724825,-1.01331831057917,40
"BUSSLINGER_DUODENAL_BCHE_CELLS",0.441532258064516,0.656801978456349,0.0862865626267245,0.340889797516763,1.00110754200585,31
"BUSSLINGER_GASTRIC_PPP1R1B_POSITIVE_CELLS",0.441908713692946,0.656801978456349,0.0878312634480124,-0.271600646292798,-1.00359192527867,117
"DESCARTES_FETAL_MUSCLE_SATELLITE_CELLS",0.441860465116279,0.656801978456349,0.0888945288620449,-0.388678653594639,-1.0144404568579,20
"LAKE_ADULT_KIDNEY_C4_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S2",0.443037974683544,0.656842370426349,0.0886261133285098,-0.2615270507271,-0.999928784654565,156
"ZHONG_PFC_C8_UNKNOWN_NEUROD2_POS_INTERNEURON",0.445807770961145,0.659308763009535,0.0865399737444125,-0.298643309938221,-1.0065619954989,65
"ZHENG_CORD_BLOOD_C4_PUTATIVE_EARLY_ERYTHROID_COMMITMENT",0.448598130841121,0.661793282131952,0.0813027345384498,0.278860829514085,1.0038995523665,92
"DESCARTES_MAIN_FETAL_BRONCHIOLAR_AND_ALVEOLAR_EPITHELIAL_CELLS",0.450592885375494,0.663094715268628,0.0840745577910723,-0.340338235583721,-0.991513965310952,31
"DESCARTES_FETAL_PLACENTA_TROPHOBLAST_GIANT_CELLS",0.454372623574144,0.6670100582517,0.0815265143256594,0.323116307174702,1.00649363083653,40
"DESCARTES_FETAL_HEART_STROMAL_CELLS",0.455968688845401,0.667708448530366,0.0828962134571565,0.345298643639478,0.99403926242104,28
"CUI_DEVELOPING_HEART_C9_B_T_CELL",0.459047619047619,0.669331618265473,0.0810802057550866,0.260966185060518,0.999189425155623,151
"DESCARTES_MAIN_FETAL_LENS_FIBRE_CELLS",0.460446247464503,0.669331618265473,0.0843144320642653,-0.273686500672343,-0.992981747293141,105
"DESCARTES_MAIN_FETAL_PAEP_MECOM_POSITIVE_CELLS",0.45981308411215,0.669331618265473,0.0799858801499946,0.278013268363101,1.00084833050232,92
"DESCARTES_FETAL_THYMUS_STROMAL_CELLS",0.465696465696466,0.673677411541489,0.0850427463764322,-0.264661991857845,-0.993583981588559,129
"ZHONG_PFC_C3_MICROGLIA",0.464788732394366,0.673677411541489,0.0833634065110386,-0.234285948882291,-0.996671917800656,405
"HAY_BONE_MARROW_NK_CELLS",0.470355731225296,0.678770014068466,0.0817515582532145,-0.235756734395335,-0.98844660586259,323
"DESCARTES_MAIN_FETAL_HEPATOBLASTS",0.472689075630252,0.679338099285107,0.0847985102819124,-0.316296945935158,-0.982775419338258,44
"FAN_OVARY_CL5_HEALTHY_SELECTABLE_FOLLICLE_THECAL_CELL",0.473029045643154,0.679338099285107,0.0840745577910723,-0.240359557429146,-0.99148789468097,299
"BUSSLINGER_GASTRIC_METALLOTHIONEIN_CELLS",0.475409836065574,0.681116015132408,0.083129129135339,-0.278916082005535,-0.982609952730726,85
"DESCARTES_FETAL_ADRENAL_SLC26A4_PAEP_POSITIVE_CELLS",0.481781376518219,0.683381745910411,0.0817515582532145,-0.3275231382538,-0.967106241789291,35
"DESCARTES_FETAL_PLACENTA_PAEP_MECOM_POSITIVE_CELLS",0.483402489626556,0.683381745910411,0.0828962134571565,-0.264806762704919,-0.974189268125161,116
"DESCARTES_MAIN_FETAL_STELLATE_CELLS",0.482625482625483,0.683381745910411,0.0791316651768349,0.324439904836424,0.983794926910879,36
"GAO_LARGE_INTESTINE_24W_C10_ENTEROCYTE",0.480988593155894,0.683381745910411,0.0785029047348687,0.315162558344519,0.981718039629607,40
"TRAVAGLINI_LUNG_ALVEOLAR_EPITHELIAL_TYPE_1_CELL",0.483870967741935,0.683381745910411,0.0813027345384498,-0.233741635610435,-0.989005474908945,365
"TRAVAGLINI_LUNG_ALVEOLAR_FIBROBLAST_CELL",0.482889733840304,0.683381745910411,0.0782955249944794,0.255958524657963,0.98602401670394,160
"DESCARTES_FETAL_ADRENAL_SYMPATHOBLASTS",0.489495798319328,0.686445872466634,0.0828962134571565,-0.304222469230932,-0.973999921445275,51
"DESCARTES_MAIN_FETAL_UNIPOLAR_BRUSH_CELLS",0.487712665406427,0.686445872466634,0.0774767547848578,0.387884300025557,0.987809493655269,16
"TRAVAGLINI_LUNG_BASAL_CELL",0.488372093023256,0.686445872466634,0.0833634065110386,-0.251475982485419,-0.978359036824714,174
"CUI_DEVELOPING_HEART_VALVAR_ENDOTHELIAL_CELL",0.496907216494845,0.695203523546779,0.0810802057550866,-0.25976781056049,-0.980971621255845,134
"BUSSLINGER_GASTRIC_OXYNTIC_ENTEROCHROMAFFIN_LIKE_CELLS",0.499040307101727,0.696552747149015,0.0770736734944102,0.285889227705846,0.971785272278371,68
"DESCARTES_FETAL_HEART_LYMPHATIC_ENDOTHELIAL_CELLS",0.502857142857143,0.700240320427236,0.0762797180809272,0.352288182434945,0.969739071963009,23
"LAKE_ADULT_KIDNEY_C13_THICK_ASCENDING_LIMB",0.508264462809917,0.706120325955037,0.0799858801499946,-0.265853168327002,-0.967071716545357,107
"DESCARTES_MAIN_FETAL_PARIETAL_AND_CHIEF_CELLS",0.512295081967213,0.710064811284788,0.0791316651768349,-0.271785593795143,-0.957489534313187,85
"CUI_DEVELOPING_HEART_TRABECULAR_VENTRICULAR_CARDIOMYOCYTE",0.517241379310345,0.714030023094688,0.0780892306943345,-0.266603681608904,-0.967284060223823,105
"DESCARTES_FETAL_CEREBELLUM_ASTROCYTES",0.51875,0.714030023094688,0.0793434960134973,-0.270449450014633,-0.965988397224542,96
"DESCARTES_FETAL_STOMACH_PDE1C_ACSM3_POSITIVE_CELLS",0.5175983436853,0.714030023094688,0.0791316651768349,-0.368220406695897,-0.944010627308059,18
"DESCARTES_MAIN_FETAL_SCHWANN_CELLS",0.521739130434783,0.715090935770947,0.0762797180809272,-0.322140935769253,-0.938499419748506,31
"GAUTAM_EYE_CORNEA_ELF3_HIGH_EPITHELIAL_CELLS",0.525519848771267,0.715090935770947,0.0736212741014394,0.255812335617791,0.97030018560097,144
"LAKE_ADULT_KIDNEY_C3_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S1_S2",0.524416135881104,0.715090935770947,0.0797705918628453,-0.247053003159479,-0.961930208873734,179
"MANNO_MIDBRAIN_NEUROTYPES_HRN",0.524210526315789,0.715090935770947,0.0793434960134973,-0.242836114928139,-0.983196063132184,249
"TRAVAGLINI_LUNG_SEROUS_CELL",0.523452157598499,0.715090935770947,0.0734381410838857,0.281985587105008,0.975515170325411,72
"MANNO_MIDBRAIN_NEUROTYPES_HOPC",0.528046421663443,0.716892180663809,0.0745500777420554,0.234002393703459,0.968889133155646,288
"BUSSLINGER_GASTRIC_LYZ_POSITIVE_CELLS",0.532038834951456,0.720670785525154,0.0743625384422526,0.26544735451803,0.96122108818787,102
"DESCARTES_MAIN_FETAL_CORNEAL_AND_CONJUNCTIVAL_EPITHELIAL_CELLS",0.53765690376569,0.726070309780717,0.0776798560117236,-0.243944844331012,-0.96886964968671,207
"MURARO_PANCREAS_PANCREATIC_POLYPEPTIDE_CELL",0.538461538461538,0.726070309780717,0.0732558655828455,0.259704883521186,0.961870392800107,118
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_OLFACTORY_HORIZONTAL_BASAL_CELLS",0.545454545454545,0.732186732186732,0.0774767547848578,-0.372452433835823,-0.926737621016893,16
"GAUTAM_EYE_IRIS_CILIARY_BODY_CRYAA_HIGH_CILIARY_BODY_CELLS",0.544698544698545,0.732186732186732,0.0766746872490091,-0.275355008875941,-0.951675256995919,77
"DESCARTES_FETAL_LIVER_MEGAKARYOCYTES",0.55859375,0.744791666666667,0.0721797965581253,0.263043786507331,0.952689298776751,104
"DESCARTES_MAIN_FETAL_HEMATOPOIETIC_STEM_CELLS",0.556935817805383,0.744791666666667,0.0753093764172773,-0.330271301187369,-0.920441278117862,27
"HAY_BONE_MARROW_EARLY_ERYTHROBLAST",0.558333333333333,0.744791666666667,0.0755015292281669,-0.269741792965743,-0.954108080366552,89
"DESCARTES_MAIN_FETAL_VASCULAR_ENDOTHELIAL_CELLS",0.5626204238921,0.746974688153649,0.0711327399327894,0.306405217363291,0.934108043403718,37
"ZHONG_PFC_C9_ORG_OTHER",0.562737642585551,0.746974688153649,0.0704500850658419,0.274192254687422,0.948599551402458,74
"DESCARTES_FETAL_CEREBRUM_SKOR2_NPSR1_POSITIVE_CELLS",0.567514677103718,0.751641661230702,0.0714786287425507,0.322127265448363,0.927333933249741,28
"HU_FETAL_RETINA_FIBROBLAST",0.568788501026694,0.751658418208225,0.0738052724171275,-0.229256394675895,-0.965818004474713,360
"DESCARTES_FETAL_LUNG_BRONCHIOLAR_AND_ALVEOLAR_EPITHELIAL_CELLS",0.572033898305085,0.753156114623641,0.0751181635276301,-0.308213256270171,-0.926432400328865,39
"DESCARTES_FETAL_LUNG_STROMAL_CELLS",0.578217821782178,0.753156114623641,0.0711327399327894,0.309721142490011,0.918697078867238,32
"DESCARTES_MAIN_FETAL_CCL19_CCL21_POSITIVE_CELLS",0.581749049429658,0.753156114623641,0.0687943095604775,0.24669098497578,0.947239975600612,155
"DESCARTES_MAIN_FETAL_ENS_NEURONS",0.574712643678161,0.753156114623641,0.0697792517076235,0.344905809578882,0.916520301758517,19
"DESCARTES_MAIN_FETAL_SATELLITE_CELLS",0.581261950286807,0.753156114623641,0.069119845655101,0.301267297684259,0.923406743081507,38
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_IMMATURE_NEURONS",0.582995951417004,0.753156114623641,0.0718276293603809,-0.255295828212626,-0.938646402373965,112
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_COLUMNAR_CELLS",0.575569358178054,0.753156114623641,0.0736212741014394,-0.326958252319763,-0.911208060084071,27
"HAY_BONE_MARROW_CD34_POS_PRE_B",0.578846153846154,0.753156114623641,0.0696133438850965,0.265962644747791,0.938420514943035,84
"HU_FETAL_RETINA_RGC",0.578629032258065,0.753156114623641,0.072003313661988,-0.226498141865329,-0.959832739350278,372
"TRAVAGLINI_LUNG_CAPILLARY_AEROCYTE_CELL",0.58508604206501,0.753156114623641,0.0687943095604775,0.299533372740261,0.918092133770798,38
"TRAVAGLINI_LUNG_LIPOFIBROBLAST_CELL",0.572938689217759,0.753156114623641,0.0749278818393739,-0.24907890203492,-0.943552655310758,143
"ZHENG_CORD_BLOOD_C10_MULTILYMPHOID_PROGENITOR",0.584139264990329,0.753156114623641,0.0694481442003175,0.263477358144278,0.9335386478969,86
"DESCARTES_MAIN_FETAL_MUC13_DMBT1_POSITIVE_CELLS",0.586558044806517,0.753423695484233,0.0718276293603809,-0.311453616097299,-0.908240513837312,33
"DESCARTES_FETAL_LUNG_VASCULAR_ENDOTHELIAL_CELLS",0.6003861003861,0.765120824449183,0.0679922591544058,0.301127631950903,0.91310542337678,36
"FAN_OVARY_CL4_T_LYMPHOCYTE_NK_CELL_1",0.602040816326531,0.765120824449183,0.070619624712259,-0.23524059166064,-0.949706879513458,238
"LAKE_ADULT_KIDNEY_C19_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_MEDULLA",0.600806451612903,0.765120824449183,0.070113215764256,-0.229145591668473,-0.95637387431397,317
"RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS",0.598870056497175,0.765120824449183,0.0668966276500666,0.242139948946535,0.943470207033295,172
"ZHENG_CORD_BLOOD_C3_MEGAKARYOCYTE_ERYTHROID_PROGENITOR",0.602083333333333,0.765120824449183,0.0716527366829457,-0.262660623870133,-0.929061162058931,89
"CUI_DEVELOPING_HEART_TRABECULAR_ATRIAL_CARDIOMYOCYTE",0.613107822410148,0.772541780457607,0.0714786287425507,-0.241504470678495,-0.939565198181799,174
"DESCARTES_FETAL_CEREBELLUM_PURKINJE_NEURONS",0.610671936758893,0.772541780457607,0.0683110858318647,-0.303428276281424,-0.883983466880417,31
"LAKE_ADULT_KIDNEY_C16_COLLECTING_SYSTEM_PRINCIPAL_CELLS_CORTEX",0.611788617886179,0.772541780457607,0.0696133438850965,-0.24592281190184,-0.923539628219661,127
"LAKE_ADULT_KIDNEY_C7_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S3",0.611909650924025,0.772541780457607,0.070113215764256,-0.246700360045214,-0.926654092352519,128
"DESCARTES_MAIN_FETAL_OLIGODENDROCYTES",0.62046908315565,0.78016787671048,0.0713052987340038,-0.322539755546038,-0.884377202939925,25
"DESCARTES_MAIN_FETAL_LYMPHOID_CELLS",0.625984251968504,0.785445503522586,0.0668966276500666,0.251148165358749,0.916083729507667,110
"AIZARANI_LIVER_C17_HEPATOCYTES_3",0.627906976744186,0.786202853234317,0.0702812841717392,-0.265901196965056,-0.908446587280817,71
"BUSSLINGER_GASTRIC_PARIETAL_CELLS",0.629399585921325,0.786419608404842,0.069119845655101,-0.234285579547178,-0.937763443085217,232
"TRAVAGLINI_LUNG_FIBROMYOCYTE_CELL",0.632352941176471,0.788456805316269,0.0696133438850965,-0.324443706196698,-0.868175705265238,22
"BUSSLINGER_GASTRIC_PREZYMOGENIC_CELLS",0.636363636363636,0.791801100778136,0.0642140881844605,0.276553081238206,0.903290945284363,54
"DESCARTES_FETAL_PLACENTA_MEGAKARYOCYTES",0.639468690702087,0.794006957621758,0.0640703750499722,0.241230216474596,0.929264548048202,157
"GAUTAM_EYE_CORNEA_TGFBI_HIGH_EPITHELIAL_CELLS",0.643835616438356,0.797767208726113,0.0652353056017703,0.252673383114666,0.915998302046039,103
"DESCARTES_FETAL_STOMACH_ENS_GLIA",0.650103519668737,0.803862443407816,0.0675188953767744,-0.290620865808466,-0.868704957477653,37
"DESCARTES_MAIN_FETAL_IGFBP1_DKK1_POSITIVE_CELLS",0.655038759689923,0.808287993323383,0.0639271933359996,0.247370411843211,0.915190659699595,119
"AIZARANI_LIVER_C3_NK_NKT_CELLS_2",0.657794676806084,0.809067042325671,0.0628003977812234,0.24023754654239,0.925462400290711,160
"FAN_OVARY_CL14_MATURE_SMOOTH_MUSCLE_CELL",0.658385093167702,0.809067042325671,0.0668966276500666,-0.227070976560699,-0.938440836537698,300
"DESCARTES_FETAL_PLACENTA_LYMPHOID_CELLS",0.667307692307692,0.818344412788857,0.0626618230932491,0.246765976715467,0.909635318932147,115
"BUSSLINGER_ESOPHAGEAL_QUIESCENT_BASAL_CELLS",0.673664122137405,0.821220243413346,0.0618406035753285,0.259349366155043,0.892032415634799,73
"DESCARTES_MAIN_FETAL_SMOOTH_MUSCLE_CELLS",0.67378640776699,0.821220243413346,0.0626618230932491,0.288476055416361,0.870563181632961,34
"GAO_STOMACH_24W_C5_PUTATIVE_PIT_CELL_PROGENITOR",0.673728813559322,0.821220243413346,0.0668966276500666,-0.271733838318514,-0.86128512914022,49
"AIZARANI_LIVER_C5_NK_NKT_CELLS_3",0.676923076923077,0.821682594391352,0.0619762736001998,0.245166748576751,0.908025423156153,118
"HU_FETAL_RETINA_MULLER",0.675675675675676,0.821682594391352,0.062249042949858,0.287922761871565,0.873064466635901,36
"DESCARTES_FETAL_CEREBRUM_MEGAKARYOCYTES",0.682261208576998,0.825212632689391,0.062249042949858,0.223654352146044,0.933498195414917,314
"GAUTAM_EYE_CORNEA_MONOCYTES",0.682600382409178,0.825212632689391,0.0613026075396207,0.226262254388352,0.920171766495036,245
"LAKE_ADULT_KIDNEY_C21_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_B",0.685714285714286,0.827299016772701,0.0642140881844605,-0.25118902707389,-0.902444145405299,98
"GAUTAM_EYE_CORNEA_FIBROBLASTS",0.692631578947368,0.832709993033637,0.0652353056017703,-0.237469949824794,-0.908890928415074,157
"HAY_BONE_MARROW_CD34_POS_PRE_PC",0.694339622641509,0.832709993033637,0.0598603117764473,0.246548855153556,0.888098349295054,93
"MENON_FETAL_KIDNEY_5_PROXIMAL_TUBULE_CELLS",0.694390715667311,0.832709993033637,0.0610363728309177,0.247353842949374,0.894319662389741,97
"DESCARTES_FETAL_KIDNEY_LYMPHOID_CELLS",0.697542533081285,0.834809939189651,0.0597317976364411,0.239351405965653,0.907863622258309,144
"TRAVAGLINI_LUNG_MYELOID_DENDRITIC_TYPE_1_CELL",0.703275529865125,0.839984400400029,0.0602484086158019,0.317207743406371,0.82667878893872,18
"GAUTAM_EYE_CHOROID_SCLERA_FIBROBLASTS",0.712765957446808,0.849617021276596,0.0643583367917361,-0.231145951875151,-0.905007482446911,185
"DESCARTES_FETAL_THYMUS_THYMIC_EPITHELIAL_CELLS",0.723628691983122,0.859578698438759,0.0632191170859458,-0.232618948852464,-0.895443805279641,166
"GAUTAM_EYE_IRIS_CILIARY_BODY_CILIARY_BODY_CELLS",0.724007561436673,0.859578698438759,0.0579754757571486,0.241475781091275,0.872651734692707,95
"GAUTAM_EYE_IRIS_CILIARY_BODY_MELANOCYTES",0.725971370143149,0.86019669305232,0.0615706755421678,-0.225361868613075,-0.906798420288272,235
"DESCARTES_MAIN_FETAL_MESOTHELIAL_CELLS",0.735416666666667,0.867937293729373,0.0618406035753285,-0.309420546461377,-0.802742295647267,19
"RUBENSTEIN_SKELETAL_MUSCLE_B_CELLS",0.734345351043643,0.867937293729373,0.0574877409561325,0.231195215391801,0.89813548477139,167
"DESCARTES_FETAL_MUSCLE_LYMPHOID_CELLS",0.739884393063584,0.871484383924696,0.0578529757032509,0.241475903168588,0.876751978072185,101
"DESCARTES_MAIN_FETAL_AFP_ALB_POSITIVE_CELLS",0.746361746361746,0.877379883297043,0.0610363728309177,-0.249396150276914,-0.846452276831624,68
"FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL",0.751456310679612,0.881629844813088,0.0574877409561325,0.216424127611949,0.915965606606069,354
"DESCARTES_FETAL_STOMACH_LYMPHATIC_ENDOTHELIAL_CELLS",0.755186721991701,0.882759679214151,0.0603786357920401,-0.315416975996141,-0.793953888158407,17
"FAN_EMBRYONIC_CTX_BIG_GROUPS_EXCITATORY_NEURON",0.755381604696673,0.882759679214151,0.057609110864425,0.269606314698278,0.807433275128581,33
"MURARO_PANCREAS_ALPHA_CELL",0.758483033932136,0.884649487717325,0.0583452776743612,-0.212237925560578,-0.919502851349495,490
"DESCARTES_MAIN_FETAL_RETINAL_PROGENITORS_AND_MULLER_GLIA",0.764587525150905,0.888292719278635,0.0583452776743612,-0.273325231415953,-0.796815692515925,32
"ZHENG_CORD_BLOOD_C9_GRANULOCYTE_MACROPHAGE_PROGENITOR",0.763915547024952,0.888292719278635,0.0561766586307176,0.236866252594873,0.861726912957011,100
"HAY_BONE_MARROW_EOSINOPHIL",0.766806722689076,0.889137756269823,0.0602484086158019,-0.251610106928604,-0.819254409630043,56
"ZHENG_CORD_BLOOD_C6_HSC_MULTIPOTENT_PROGENITOR",0.8,0.925825242718447,0.0573667426768556,-0.233293240685628,-0.824925375094234,87
"BUSSLINGER_DUODENAL_EARLY_IMMATURE_ENTEROCYTES",0.811538461538462,0.933739233739234,0.053457214108991,0.23101261139864,0.838501971730082,99
"DESCARTES_FETAL_EYE_SMOOTH_MUSCLE_CELLS",0.810126582278481,0.933739233739234,0.0578529757032509,-0.245784657787111,-0.794679810679291,55
"GAO_SMALL_INTESTINE_24W_C3_ENTEROCYTE_PROGENITOR_SUBTYPE_1",0.809055118110236,0.933739233739234,0.0546808488785442,0.259078131595799,0.781511609757458,35
"FAN_EMBRYONIC_CTX_BRAIN_EFFECTOR_T_CELL",0.814663951120163,0.93552931573722,0.0559428593065705,-0.227121476651928,-0.846815913469345,121
"ZHONG_PFC_C7_ORG_UNDERGOING_NEURONAL_DIFFERENTIATION",0.816287878787879,0.935591491841492,0.0524827622635459,0.247748731046368,0.80920879441266,54
"DESCARTES_MAIN_FETAL_SATB2_LRRC7_POSITIVE_CELLS",0.831932773109244,0.943857765951817,0.0564118388217596,-0.24105539786857,-0.784887777679725,56
"FAN_EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS",0.828125,0.943857765951817,0.0532386494755899,0.206086662732029,0.884863128257412,411
"LAKE_ADULT_KIDNEY_C18_COLLECTING_DUCT_PRINCIPAL_CELLS_MEDULLA",0.833001988071571,0.943857765951817,0.05378728077603,-0.210941973859109,-0.882902087837515,319
"MANNO_MIDBRAIN_NEUROTYPES_HRGL2C",0.831758034026465,0.943857765951817,0.051530912208539,0.210770394322614,0.872227977024606,275
"MENON_FETAL_KIDNEY_4_PODOCYTES",0.827083333333333,0.943857765951817,0.0562940749700968,-0.218847798559819,-0.861757060383362,193
