"gene1","module1","X88","X89","X90","X92","X93","X94","X97","X99","X101","X103","X104","X105","X108","X109","X110","Gene.name"
"ENSMUSG00000030077","turquoise",28,30,24,19,21,100,60,130,79,122,69,190,88,97,145,"Chl1"
"ENSMUSG00000030087","blue",884,887,886,656,633,710,1390,670,1095,417,757,504,1430,1067,1124,"Klf15"
"ENSMUSG00000030096","turquoise",4719,4481,3983,7599,7477,5869,11506,7319,8397,9606,9725,11284,9129,12127,12769,"Slc6a6"
"ENSMUSG00000030103","turquoise",1244,1258,1370,1566,2053,1648,3167,2181,2411,2435,2120,2732,2913,3081,3975,"Bhlhe40"
"ENSMUSG00000030104","turquoise",2142,2019,1524,1827,1794,1615,3227,2568,2906,2261,2031,2472,3518,2842,3789,"Edem1"
"ENSMUSG00000030111","turquoise",1,0,3,158,1,0,23,8,2,13,148,155,3,6,770,"A2m"
"ENSMUSG00000030116","turquoise",195,157,187,203,221,214,329,343,331,338,320,607,416,615,524,"Mfap5"
"ENSMUSG00000030123","turquoise",4254,4001,3173,5486,4354,3627,7503,5318,5472,5191,5440,6439,7833,7338,8339,"Plxnd1"
"ENSMUSG00000030134","blue",2564,2141,1889,2658,2113,1635,3339,1024,1929,1368,1366,1203,2230,1175,2379,"Rasgef1a"
"ENSMUSG00000030137","brown",293,199,230,261,202,416,398,214,191,184,203,241,301,222,239,"Tuba8"
"ENSMUSG00000030144","turquoise",46,31,95,52,49,40,169,204,85,148,167,219,178,278,191,"Clec4d"
"ENSMUSG00000030148","turquoise",137,112,145,167,132,156,252,222,241,245,254,246,258,338,339,"Clec4a2"
"ENSMUSG00000030156","red",71,44,58,167,144,148,204,116,90,96,112,121,90,63,130,"Cd69"
"ENSMUSG00000030162","turquoise",466,338,328,483,581,442,759,730,587,753,719,1103,713,1319,1042,"Olr1"
"ENSMUSG00000030189","blue",2449,2181,2317,2316,1952,2291,3713,2055,2667,1587,1733,1764,3318,2180,2855,"Ybx3"
"ENSMUSG00000030208","turquoise",7317,5996,5461,6053,5054,5209,10243,7519,9822,6161,6021,6358,12057,8123,10867,"Emp1"
"ENSMUSG00000030214","turquoise",831,671,685,788,742,824,1489,1184,1418,1263,1136,1335,1613,1469,1829,"Plbd1"
"ENSMUSG00000030217","turquoise",305,267,269,387,288,336,624,538,502,501,543,570,581,631,727,"Art4"
"ENSMUSG00000030218","turquoise",6091,4405,4742,4708,4480,5839,10790,13397,12108,11113,11173,11825,13899,17418,17178,"Mgp"
"ENSMUSG00000030237","turquoise",2,3,2,0,1,2,13,18,41,50,58,62,46,71,95,"Slco1a4"
"ENSMUSG00000030246","blue",2728,2394,2876,2964,2311,2274,4624,2073,3127,1883,1917,2071,3586,2377,3601,"Ldhb"
"ENSMUSG00000030256","turquoise",398,266,311,538,652,542,876,711,653,1053,865,1070,699,1158,1197,"Bhlhe41"
"ENSMUSG00000030278","blue",516,446,504,596,466,556,1083,284,841,396,266,299,667,356,800,"Cidec"
"ENSMUSG00000030337","red",466,395,315,752,530,490,1066,410,529,509,489,545,451,453,661,"Vamp1"
"ENSMUSG00000030352","blue",5986,5074,4431,4846,3989,3568,6964,3769,5095,3426,3765,3737,6896,4291,5946,"Tspan9"
"ENSMUSG00000030357","green",5082,4650,3891,2967,3518,2657,4622,2767,4949,2129,2035,2280,6404,3326,5099,"Fkbp4"
"ENSMUSG00000030399","brown",590,501,513,665,332,4039,1027,359,950,370,322,469,707,421,1274,"Ckm"
"ENSMUSG00000030413","yellow",178,191,318,287,378,184,409,185,243,213,180,176,289,192,276,"Pglyrp1"
"ENSMUSG00000030433","brown",39,54,49,77,51,235,111,66,146,71,59,95,91,110,180,"Sbk2"
"ENSMUSG00000030468","red",117,73,44,250,190,195,389,94,109,154,159,123,120,59,166,"Siglecg"
"ENSMUSG00000030484","brown",1,0,0,0,0,205,1,1,0,0,1,2,1,2,0,"Lypd5"
"ENSMUSG00000030494","yellow",691,614,757,843,794,586,1224,435,754,459,552,457,778,531,852,"Rhpn2"
"ENSMUSG00000030495","blue",769,671,537,776,529,511,1221,438,608,438,428,325,733,381,833,"Slc7a10"
"ENSMUSG00000030513","yellow",625,619,770,995,1373,660,1160,585,932,590,524,578,873,624,921,"Pcsk6"
"ENSMUSG00000030554","blue",3655,2880,2180,3328,2829,2863,5193,2399,4137,2347,2239,2267,4307,2529,4229,"Synm"
"ENSMUSG00000030562","turquoise",1069,853,876,1615,1253,1446,2739,1311,2242,1672,1470,1620,1902,1901,2505,"Nox4"
"ENSMUSG00000030577","turquoise",500,355,377,941,842,700,1378,692,592,972,837,806,828,994,892,"Cd22"
"ENSMUSG00000030579","turquoise",699,585,946,860,863,817,1489,1169,966,1161,1154,1398,1347,1723,1468,"Tyrobp"
"ENSMUSG00000030592","brown",77,58,80,106,101,808,168,89,86,104,101,94,112,118,139,"Ryr1"
"ENSMUSG00000030605","turquoise",5035,4376,5007,5290,4832,4217,8396,8472,6488,7551,6771,13132,8735,11166,8956,"Mfge8"
"ENSMUSG00000030609","turquoise",634,508,526,539,484,514,986,891,1038,678,725,863,1164,922,1268,"Aen"
"ENSMUSG00000030616","blue",482,451,418,665,532,424,956,416,560,337,367,299,551,373,602,"Sytl2"
"ENSMUSG00000030650","turquoise",88,81,86,106,123,70,232,231,261,215,163,223,376,196,310,"Tmc5"
"ENSMUSG00000030657","turquoise",167,114,138,245,183,182,441,311,267,293,324,394,344,441,434,"Xylt1"
"ENSMUSG00000030671","turquoise",502,420,312,533,482,466,836,666,956,508,494,507,802,781,1034,"Pde3b"
"ENSMUSG00000030672","brown",27,21,26,37,31,804,55,24,17,18,19,22,30,37,38,"Mylpf"
"ENSMUSG00000030683","turquoise",73,64,69,63,91,81,116,236,145,245,257,390,220,435,395,"Sez6l2"
"ENSMUSG00000030688","yellow",1624,1512,2066,2131,2144,1720,3029,1410,2212,1508,1358,1543,2287,1739,2417,"Stard10"
"ENSMUSG00000030693","brown",8,11,11,11,12,103,17,16,14,13,21,11,18,14,28,"Klk10"
"ENSMUSG00000030707","red",1506,1257,1474,2250,1875,1969,3728,1599,1788,1914,1660,1535,2088,1454,2153,"Coro1a"
"ENSMUSG00000030711","blue",819,700,984,818,552,723,1539,665,772,551,734,568,976,850,1000,"Sult1a1"
"ENSMUSG00000030717","blue",2864,2063,2469,2263,1549,1634,3396,1934,2646,1594,1737,1600,3318,1959,2716,"Nupr1"
"ENSMUSG00000030724","red",160,129,68,444,331,308,675,173,188,311,252,221,208,102,260,"Cd19"
"ENSMUSG00000030730","brown",64,97,120,89,73,1584,178,63,117,100,109,92,95,75,145,"Atp2a1"
"ENSMUSG00000030737","turquoise",548,532,558,747,621,676,1327,860,943,1005,1163,1118,1021,1609,1459,"Slco2b1"
"ENSMUSG00000030747","brown",590,562,398,621,511,1011,1377,375,1203,629,433,418,764,596,1195,"Dgat2"
"ENSMUSG00000030772","turquoise",2255,1799,1530,2021,1380,1765,3368,2663,3482,2235,2067,2625,3507,2667,3797,"Dkk3"
"ENSMUSG00000030785","brown",377,286,274,326,220,453,477,242,399,202,208,270,333,256,488,"Cox6a2"
"ENSMUSG00000030787","blue",5893,4911,5384,4797,2692,4617,8462,2630,2708,927,965,840,3756,1013,1857,"Lyve1"
"ENSMUSG00000030789","turquoise",2129,1715,1774,1996,2688,2360,4096,3918,3026,3988,4113,4752,4092,6232,4830,"Itgax"
"ENSMUSG00000030847","green",2012,1963,1665,1499,1461,1379,2691,1812,3122,1199,1324,1406,3760,1909,2973,"Bag3"
"ENSMUSG00000030849","yellow",3077,3244,3489,5006,5567,3817,6924,3530,5031,3739,3698,4528,4729,4726,5277,"Fgfr2"
"ENSMUSG00000030862","turquoise",97,79,80,83,86,95,171,229,250,245,196,406,252,307,298,"Cpxm2"
"ENSMUSG00000030878","blue",982,894,782,835,592,622,1411,653,1139,477,484,492,1299,633,1263,"Cdr2"
"ENSMUSG00000030954","turquoise",13,15,14,10,20,24,60,132,211,185,114,135,314,139,224,"Gp2"
"ENSMUSG00000031007","turquoise",1874,1498,1696,1884,1761,1628,3260,2369,2718,2251,2215,2593,3126,3050,3456,"Atp6ap2"
"ENSMUSG00000031016","turquoise",526,416,397,653,776,748,1389,715,928,835,910,772,779,1052,1294,"Wee1"
"ENSMUSG00000031097","brown",13,14,13,21,18,967,41,20,26,22,26,22,17,27,43,"Tnni2"
"ENSMUSG00000031167","turquoise",2114,2189,3022,3745,3114,3713,6685,3870,4650,3730,4054,3833,4432,4070,4179,"Rbm3"
"ENSMUSG00000031196","turquoise",40,51,48,95,65,77,154,134,99,138,147,160,135,203,241,"F8"
"ENSMUSG00000031200","blue",172,158,86,206,198,152,355,105,183,96,141,129,149,99,266,"Mtcp1"
"ENSMUSG00000031216","blue",2295,2186,2537,2811,2439,1977,4435,1850,2732,1859,2022,1821,2916,1895,3045,"Stard8"
"ENSMUSG00000031217","blue",4358,4072,4170,4282,3338,3085,6065,2972,4078,2022,2607,2337,5235,2773,4317,"Efnb1"
"ENSMUSG00000031239","turquoise",383,331,350,339,357,435,675,595,566,534,504,660,730,839,848,"Itm2a"
"ENSMUSG00000031266","turquoise",312,252,329,361,342,311,547,598,512,572,555,727,649,852,688,"Gla"
"ENSMUSG00000031278","turquoise",4556,4840,4682,5870,7302,4875,8879,5354,6905,6150,5564,7424,7469,7602,9282,"Acsl4"
"ENSMUSG00000031340","blue",80,87,67,92,84,77,162,36,53,30,39,47,60,23,72,"Gabre"
"ENSMUSG00000031375","turquoise",15719,13907,11835,16052,13448,12933,25463,20659,23297,19328,19536,22038,25586,24732,29974,"Bgn"
"ENSMUSG00000031389","red",332,243,242,507,357,340,851,277,291,354,351,341,347,255,490,"Arhgap4"
"ENSMUSG00000031438","turquoise",243,184,282,335,389,238,432,740,472,631,556,963,663,1001,684,"Rnf128"
"ENSMUSG00000031442","blue",1715,1732,2782,2532,2092,1762,4025,1253,2394,1541,2256,1753,2774,2100,2916,"Mcf2l"
"ENSMUSG00000031443","turquoise",523,461,642,584,790,519,871,810,624,946,1009,804,927,1462,1224,"F7"
"ENSMUSG00000031451","turquoise",8135,7493,8428,10485,9135,8582,17389,13403,16514,12167,12483,12842,17477,15383,19519,"Gas6"
"ENSMUSG00000031461","brown",418,372,295,507,216,793,676,225,708,216,199,362,466,244,791,"Myom2"
"ENSMUSG00000031489","blue",247,209,156,251,185,194,397,122,260,135,133,130,280,130,361,"Adrb3"
"ENSMUSG00000031497","turquoise",474,356,409,628,396,445,1134,716,1085,625,763,640,1049,834,1105,"Tnfsf13b"
"ENSMUSG00000031502","turquoise",16834,15555,14367,16520,16039,11541,27020,24437,27491,23823,26418,32604,35281,35350,42697,"Col4a1"
"ENSMUSG00000031503","turquoise",14022,12991,11583,14521,13423,10389,24903,19443,23370,19564,22214,26618,28140,28253,32996,"Col4a2"
"ENSMUSG00000031506","turquoise",172,157,181,228,178,225,381,324,306,297,309,351,339,364,372,"Ptpn7"
"ENSMUSG00000031517","turquoise",1677,1601,1823,2423,1913,1428,4584,2370,3370,2184,2068,1964,3647,2456,3842,"Gpm6a"
"ENSMUSG00000031548","turquoise",620,427,451,706,435,587,1007,921,951,926,772,1200,976,938,1341,"Sfrp1"
"ENSMUSG00000031558","turquoise",1262,1029,723,1354,1273,1279,2412,1943,2134,2115,1866,2120,2075,2372,3283,"Slit2"
"ENSMUSG00000031594","turquoise",1,2,9,6,24,0,15,45,19,32,35,28,45,41,76,"Fgl1"
"ENSMUSG00000031596","turquoise",1617,1399,1240,1860,2035,1547,3034,1570,2074,2093,2056,2063,2092,2936,2722,"Slc7a2"
"ENSMUSG00000031604","turquoise",724,772,862,740,870,736,1455,1049,1171,951,892,1211,1692,1423,1522,"Msmo1"
