"gene1","module1","X88","X89","X90","X92","X93","X94","X97","X99","X101","X103","X104","X105","X108","X109","X110","Gene.name"
"ENSMUSG00000024621","turquoise",2992,2580,2597,3244,2872,2753,6327,3748,4705,3968,4121,4298,5012,4638,5913,"Csf1r"
"ENSMUSG00000024653","blue",460589,383874,446374,451961,344769,384475,795297,283977,477491,306227,278350,271669,538410,318828,514924,"Scgb1a1"
"ENSMUSG00000024659","turquoise",6191,4499,5751,5473,5559,5683,10095,6967,8052,7198,6614,8139,9689,9324,9881,"Anxa1"
"ENSMUSG00000024661","turquoise",42077,34414,40205,41694,39551,37143,74202,57062,55354,53887,51861,63198,69661,79201,70536,"Fth1"
"ENSMUSG00000024663","turquoise",220,226,180,227,229,208,379,352,401,364,338,426,481,473,564,"Rab3il1"
"ENSMUSG00000024672","turquoise",53,56,53,56,56,55,115,199,146,187,169,277,221,242,275,"Ms4a7"
"ENSMUSG00000024677","grey",338,226,269,559,344,385,758,446,418,482,439,411,389,389,573,"Ms4a6b"
"ENSMUSG00000024679","turquoise",280,196,266,200,245,229,391,449,360,401,400,499,504,634,609,"Ms4a6d"
"ENSMUSG00000024680","turquoise",20,19,20,18,16,25,79,139,97,135,154,122,85,182,126,"Ms4a2"
"ENSMUSG00000024730","turquoise",189,160,205,176,204,150,240,279,214,305,293,330,357,492,386,"Ms4a8a"
"ENSMUSG00000024737","turquoise",745,656,698,849,830,684,1320,1107,927,1177,1247,1484,1313,1879,1478,"Slc15a3"
"ENSMUSG00000024754","blue",5006,3800,4213,4940,3973,3571,8283,3519,5360,3443,4105,3099,7075,3701,5764,"Tmem2"
"ENSMUSG00000024772","blue",4453,3799,4063,4088,3396,2975,6300,3063,4082,2740,2841,2528,5438,2871,4606,"Ehd1"
"ENSMUSG00000024781","turquoise",2528,2099,2218,2993,3074,2605,5200,5573,4320,5531,4982,6630,5771,8450,6507,"Lipa"
"ENSMUSG00000024803","grey",1835,1564,1238,1952,1597,1926,2959,1379,4613,1577,1527,2624,3541,2159,4897,"Ankrd1"
"ENSMUSG00000024810","turquoise",1299,1514,1316,1309,2323,1243,2153,1982,1810,1713,1494,2040,2582,2556,2714,"Il33"
"ENSMUSG00000024900","turquoise",3005,2450,2647,4814,3340,3330,7553,3812,5151,3958,3748,4049,4175,4548,6282,"Cpt1a"
"ENSMUSG00000024948","blue",2250,1963,1879,2890,2169,1906,4500,1532,1990,1495,1669,1511,2301,1389,2780,"Map4k2"
"ENSMUSG00000025006","blue",1064,890,663,1099,811,940,1912,704,1288,781,650,694,1205,786,1395,"Sorbs1"
"ENSMUSG00000025034","blue",4146,3619,3287,3762,3118,2723,5430,2844,3907,2655,2654,2657,5284,2855,4674,"Trim8"
"ENSMUSG00000025044","turquoise",164,157,164,193,212,164,324,557,341,466,379,856,471,704,448,"Msr1"
"ENSMUSG00000025064","blue",118,101,93,156,93,218,213,49,111,50,68,29,124,48,112,"Col17a1"
"ENSMUSG00000025086","turquoise",80,338,119,129,100,90,216,290,87,237,103,316,88,274,171,"Trub1"
"ENSMUSG00000025094","turquoise",81,55,75,86,67,67,144,157,194,141,208,143,171,216,264,"Slc18a2"
"ENSMUSG00000025128","turquoise",113,92,85,162,105,121,241,180,241,198,176,230,231,224,305,"Bhlhe22"
"ENSMUSG00000025150","blue",51421,46694,51063,61117,52906,63049,122600,36963,62169,47168,41735,39187,67163,46030,71445,"Cbr2"
"ENSMUSG00000025232","turquoise",2116,1794,2162,2233,2518,1951,3613,3156,3175,3115,2913,3690,4023,4678,4666,"Hexa"
"ENSMUSG00000025241","grey",2272,1993,1486,3021,2262,2182,3829,1967,2482,2200,2142,2583,2246,2030,3248,"Fyco1"
"ENSMUSG00000025270","blue",2147,2225,1251,2619,1527,1775,5035,642,1649,1423,933,1008,1509,831,2118,"Alas2"
"ENSMUSG00000025279","turquoise",77,93,61,101,108,108,201,204,182,142,204,105,199,139,242,"Dnase1l3"
"ENSMUSG00000025348","turquoise",674,710,884,863,888,549,1224,1102,1200,857,1028,1278,1411,1251,1421,"Itga7"
"ENSMUSG00000025351","turquoise",3765,3359,4934,4336,4640,3685,6653,6343,5655,5514,5477,7316,7490,8654,7799,"Cd63"
"ENSMUSG00000025352","turquoise",71,51,60,113,85,91,191,145,151,161,151,178,161,167,179,"Gdf11"
"ENSMUSG00000025355","turquoise",933,766,706,562,880,763,1541,2369,1430,2933,2537,3434,2453,4285,2733,"Mmp19"
"ENSMUSG00000025407","blue",102,73,53,157,118,120,225,55,79,69,76,66,76,67,124,"Gli1"
"ENSMUSG00000025431","brown",0,0,0,0,1,42,0,0,0,0,0,0,1,1,0,"Crisp1"
"ENSMUSG00000025461","grey",122,95,87,160,150,87,589,83,164,90,97,161,234,107,258,"Cd163l1"
"ENSMUSG00000025473","turquoise",390,304,295,365,366,346,966,720,646,623,618,908,940,777,1012,"Adam8"
"ENSMUSG00000025479","grey",297,145,222,459,160,363,696,408,810,302,217,383,462,285,603,"Cyp2e1"
"ENSMUSG00000025488","blue",160,124,130,138,81,180,294,62,192,62,75,75,188,72,236,"Cox8b"
"ENSMUSG00000025498","turquoise",356,225,245,330,285,280,626,478,397,493,364,567,444,459,652,"Irf7"
"ENSMUSG00000025511","turquoise",654,615,793,1443,1703,1629,2860,1477,1793,1905,1584,1850,1485,1992,2679,"Tspan4"
"ENSMUSG00000025534","turquoise",1201,1103,1137,1341,1387,1243,2375,2175,1855,2194,1999,2934,2432,3266,2828,"Gusb"
"ENSMUSG00000025545","grey",2,0,2,4,44,0,2,0,71,0,2,0,3,1,0,"Clybl"
"ENSMUSG00000025557","turquoise",64,79,106,118,182,111,162,118,123,149,138,191,126,186,207,"Slc15a1"
"ENSMUSG00000025597","turquoise",42,55,39,57,37,48,114,138,132,154,158,167,214,302,293,"Klhl4"
"ENSMUSG00000025743","turquoise",3878,3262,3362,4622,3876,3870,7675,4942,5553,5164,4966,5706,6621,6468,6886,"Sdc3"
"ENSMUSG00000025746","turquoise",7,6,7,8,5,5,22,26,21,40,26,72,32,29,52,"Il6"
"ENSMUSG00000025776","turquoise",59,76,67,118,55,95,178,117,99,126,139,152,143,250,220,"Crispld1"
"ENSMUSG00000025780","turquoise",361,364,340,475,307,527,741,465,545,501,521,609,672,877,917,"Itih5"
"ENSMUSG00000025804","turquoise",160,137,203,164,177,137,324,211,199,261,285,341,309,320,324,"Ccr1"
"ENSMUSG00000025854","turquoise",343,329,391,400,416,373,777,971,542,829,759,1245,908,1193,803,"Fam20c"
"ENSMUSG00000025877","turquoise",226,208,254,279,288,242,422,536,329,438,404,701,498,703,437,"Hk3"
"ENSMUSG00000025880","blue",2806,2173,2612,2713,2024,1620,3982,1975,3140,1821,1968,1671,3568,1933,4010,"Smad7"
"ENSMUSG00000025889","blue",341,402,210,508,308,321,1010,121,272,204,167,178,219,160,379,"Snca"
"ENSMUSG00000025934","blue",3709,3066,3299,3582,2451,3327,6766,3312,4287,2683,3002,2186,4896,3289,5065,"Gsta3"
"ENSMUSG00000025936","blue",223,223,213,332,192,248,556,230,282,167,240,127,348,192,418,"Gm4956"
"ENSMUSG00000025938","turquoise",37,33,16,110,75,110,136,67,82,102,87,83,52,103,203,"Slco5a1"
"ENSMUSG00000025964","turquoise",243,166,140,257,208,241,456,254,489,330,343,389,423,453,571,"Adam23"
"ENSMUSG00000025969","turquoise",3003,2574,2266,3610,3307,2881,6002,4308,4865,4510,4371,5362,5435,5853,6800,"Nrp2"
"ENSMUSG00000025981","turquoise",618,635,619,631,748,818,1467,931,1204,738,770,1084,1234,1239,1925,"Coq10b"
"ENSMUSG00000025993","turquoise",268,276,464,665,479,393,897,852,956,989,1210,1262,1093,1637,1326,"Slc40a1"
"ENSMUSG00000026034","blue",2891,2721,2672,3378,2808,3156,6345,2643,3060,1867,2469,2822,3274,2804,4804,"Clk1"
"ENSMUSG00000026042","turquoise",1719,1461,1270,1675,1436,1376,2715,3211,3251,2831,2622,4259,3493,3700,4348,"Col5a2"
"ENSMUSG00000026043","turquoise",6939,5770,4566,5014,4296,5149,7771,11440,12028,10652,9136,12899,13405,13444,14375,"Col3a1"
"ENSMUSG00000026065","turquoise",172,133,145,139,202,136,239,209,272,184,202,148,258,398,334,"Slc9a4"
"ENSMUSG00000026069","turquoise",106,76,59,79,86,125,209,457,361,482,491,449,435,599,589,"Il1rl1"
"ENSMUSG00000026070","blue",4016,3030,3309,3336,2630,2311,4706,3113,4564,2290,2813,2961,5309,3101,4216,"Il18r1"
"ENSMUSG00000026077","blue",392,266,212,174,76,66,128,139,119,57,84,106,238,101,69,"Npas2"
"ENSMUSG00000026094","turquoise",1248,955,1089,1645,1469,1785,3286,1934,2461,1409,1447,2128,2366,2413,3090,"Stk17b"
"ENSMUSG00000026107","turquoise",715,581,649,749,766,642,1204,931,975,802,1013,1187,1046,1523,1491,"Nabp1"
"ENSMUSG00000026158","turquoise",523,497,615,764,744,644,1126,991,965,1030,1017,1093,1045,1163,1279,"Ogfrl1"
"ENSMUSG00000026177","turquoise",154,141,204,181,258,152,404,600,317,483,470,670,470,734,573,"Slc11a1"
"ENSMUSG00000026180","blue",155,99,311,200,155,169,609,101,185,148,108,141,204,142,239,"Cxcr2"
"ENSMUSG00000026185","blue",10622,7989,5941,11900,8257,9492,20561,7817,12571,7901,6795,6911,11696,7278,13641,"Igfbp5"
"ENSMUSG00000026193","turquoise",23189,19686,12863,20804,19262,19884,37982,30871,31641,29938,28700,39606,35084,38576,50900,"Fn1"
"ENSMUSG00000026208","brown",3242,2670,2727,2910,2133,3878,4808,2817,4310,2493,2291,3121,4715,3177,4670,"Des"
"ENSMUSG00000026249","turquoise",1922,1881,1944,2016,2220,1953,3073,2965,3096,2583,2380,3186,3661,3394,3965,"Serpine2"
"ENSMUSG00000026259","grey",187,150,169,320,341,306,463,181,265,245,233,275,225,262,372,"Ngef"
"ENSMUSG00000026285","turquoise",39,35,22,24,35,45,78,84,63,36,36,108,115,121,106,"Pdcd1"
"ENSMUSG00000026303","turquoise",513,456,569,651,853,528,1002,656,784,707,758,858,859,1003,912,"Mlph"
"ENSMUSG00000026321","turquoise",186,144,182,210,226,158,309,213,235,274,274,363,300,362,344,"Tnfrsf11a"
"ENSMUSG00000026327","brown",0,0,0,0,0,87,1,1,2,2,0,2,0,2,1,"Serpinb11"
"ENSMUSG00000026358","turquoise",46,43,43,94,61,88,180,260,125,257,217,425,196,318,211,"Rgs1"
"ENSMUSG00000026360","turquoise",867,715,922,1510,1001,870,1595,1062,1135,1825,1582,1630,1293,1546,1628,"Rgs2"
"ENSMUSG00000026384","turquoise",929,770,636,1380,1025,1078,2281,1090,1662,1461,1271,1315,1560,1451,2198,"Ptpn4"
"ENSMUSG00000026389","turquoise",1296,1004,1049,1639,1300,1506,2845,1641,2316,1995,1934,2121,2432,2374,2972,"Steap3"
"ENSMUSG00000026390","turquoise",445,251,506,431,383,354,1095,567,429,490,737,980,659,997,1089,"Marco"
"ENSMUSG00000026395","grey",2830,2324,2191,4095,3199,3185,6226,3157,3367,3857,3365,3306,3624,3680,4630,"Ptprc"
"ENSMUSG00000026398","turquoise",19,26,40,70,45,48,72,106,45,123,106,166,97,229,169,"Nr5a2"
"ENSMUSG00000026405","turquoise",2,3,18,6,12,4,7,24,15,36,27,22,25,35,41,"C4bp"
"ENSMUSG00000026407","brown",9,6,6,7,7,128,23,10,19,5,11,10,9,10,20,"Cacna1s"
"ENSMUSG00000026413","brown",1,2,0,2,1,454,4,2,8,6,2,6,5,6,5,"Pkp1"
"ENSMUSG00000026414","grey",2512,2385,2202,2795,1301,2522,3948,1894,4323,1591,1631,2236,3084,1766,5116,"Tnnt2"
"ENSMUSG00000026450","brown",2,0,3,0,0,33,2,2,3,0,0,0,3,1,1,"Chit1"
"ENSMUSG00000026471","turquoise",698,681,655,1123,838,947,1759,1022,1329,1144,1071,1209,1325,1285,1548,"Mr1"
"ENSMUSG00000026475","turquoise",69,77,74,75,122,93,175,192,119,218,200,333,219,235,437,"Rgs16"
"ENSMUSG00000026478","turquoise",5839,5009,4155,5769,4894,4487,9999,7132,7909,6121,6858,7184,9334,8938,11019,"Lamc1"
"ENSMUSG00000026480","turquoise",648,509,748,781,712,693,1379,912,905,989,938,945,1106,1417,1103,"Ncf2"
"ENSMUSG00000026489","brown",513,424,441,767,547,872,1195,476,789,592,537,564,699,588,922,"Coq8a"
"ENSMUSG00000026535","turquoise",169,90,125,145,89,98,223,221,223,233,224,248,259,269,348,"Ifi202b"
"ENSMUSG00000026574","turquoise",2729,2339,2264,2532,2124,2638,4566,3343,4185,2987,2903,2759,4943,3846,5181,"Dpt"
"ENSMUSG00000026580","turquoise",67,62,65,74,54,61,140,201,110,181,158,373,231,222,307,"Selp"
"ENSMUSG00000026582","turquoise",30,31,24,19,12,22,47,140,51,111,111,226,94,223,267,"Sele"
"ENSMUSG00000026586","turquoise",338,289,225,376,278,407,653,421,651,463,436,594,585,566,790,"Prrx1"
"ENSMUSG00000026600","turquoise",2710,2539,2525,3033,3445,2332,4456,3257,3625,3160,3018,4197,4166,4894,4852,"Soat1"
"ENSMUSG00000026620","turquoise",244,206,149,201,208,205,386,288,414,280,278,415,441,357,464,"Mark1"
"ENSMUSG00000026623","turquoise",3070,2644,2185,3801,2919,2970,6508,4033,5372,4060,3725,4014,5361,4821,6322,"Lpgat1"
"ENSMUSG00000026628","turquoise",362,405,442,339,503,467,814,642,498,459,430,661,607,724,844,"Atf3"
"ENSMUSG00000026639","turquoise",3012,2562,3262,3555,4219,2941,4819,3733,4367,3424,3641,4657,4710,4737,4522,"Lamb3"
"ENSMUSG00000026656","turquoise",436,273,235,305,325,349,766,819,791,723,644,825,975,860,1175,"Fcgr2b"
"ENSMUSG00000026657","grey",2176,1741,1709,2903,2253,1920,3602,1434,1922,2058,2092,2171,2397,2007,2419,"Frmd4a"
"ENSMUSG00000026675","turquoise",198,234,209,244,219,215,458,379,348,369,319,408,584,448,463,"Hsd17b7"
"ENSMUSG00000026678","turquoise",373,467,449,594,687,636,1026,1014,1689,1006,1208,2203,1105,1690,1843,"Rgs5"
"ENSMUSG00000026691","blue",851,665,745,923,609,729,1945,540,938,572,577,519,808,589,938,"Fmo3"
"ENSMUSG00000026712","turquoise",2902,2447,2532,3194,3329,3089,5328,3889,4139,4535,4074,4749,4840,6610,6048,"Mrc1"
"ENSMUSG00000026728","turquoise",19413,16685,17072,19591,18934,18428,36328,24081,28980,26179,25609,27717,33406,34282,37624,"Vim"
"ENSMUSG00000026749","turquoise",839,792,863,918,1265,819,1334,1166,1280,1000,1070,1301,1642,1533,1473,"Nek6"
"ENSMUSG00000026785","turquoise",522,582,459,517,539,320,889,719,737,553,806,794,1002,868,1300,"Pkn3"
"ENSMUSG00000026786","turquoise",566,507,524,789,745,738,1327,737,762,1013,935,904,950,1166,1059,"Apbb1ip"
"ENSMUSG00000026814","blue",15484,12074,12916,14979,10111,10284,22377,10075,14875,8625,8976,8852,18689,9924,16856,"Eng"
"ENSMUSG00000026817","turquoise",494,507,517,651,690,832,1005,868,1081,919,760,1237,1159,1082,1430,"Ak1"
"ENSMUSG00000026819","grey",1024,1007,1020,961,942,1120,2331,1339,1496,707,990,1465,1738,1445,2061,"Slc25a25"
"ENSMUSG00000026822","turquoise",1196,2094,4206,2651,5595,1433,3455,4364,3299,4266,3487,5616,4060,6395,4840,"Lcn2"
"ENSMUSG00000026824","grey",97,88,76,153,78,141,231,80,228,63,77,113,128,70,323,"Kcnj3"
"ENSMUSG00000026826","grey",229,234,172,275,213,312,606,292,326,197,251,478,349,277,478,"Nr4a2"
"ENSMUSG00000026837","turquoise",1315,1151,816,1218,768,853,1654,1241,1468,1002,1139,1434,1750,1263,1755,"Col5a1"
"ENSMUSG00000026840","turquoise",535,426,345,527,385,385,859,645,790,644,722,610,802,817,995,"Lamc3"
"ENSMUSG00000026866","turquoise",84,61,77,100,75,85,149,138,83,142,154,191,168,224,169,"Kynu"
"ENSMUSG00000026874","grey",4882,5168,3454,3632,3368,2090,5626,3303,4145,2210,4107,4310,5148,4577,4754,"Hc"
"ENSMUSG00000026879","blue",50107,43406,42244,54583,37828,44536,83026,32718,57011,33075,34721,24322,60357,36380,59628,"Gsn"
"ENSMUSG00000026921","blue",5622,4588,6193,6941,4911,4861,11869,4240,6451,4088,5132,5012,7611,4848,9177,"Egfl7"
"ENSMUSG00000026950","brown",32,26,16,46,27,939,85,23,49,44,34,50,38,34,101,"Neb"
"ENSMUSG00000026956","turquoise",607,580,836,903,777,686,1385,969,1144,984,877,1142,1262,1159,1238,"Uap1l1"
"ENSMUSG00000026958","turquoise",621,475,614,683,700,543,1105,782,828,738,781,996,964,1147,1260,"Dpp7"
"ENSMUSG00000026961","blue",159,132,169,195,130,153,331,89,142,119,91,76,180,94,155,"Lrrc26"
"ENSMUSG00000026971","turquoise",905,901,920,1297,942,771,1739,1503,1616,1121,1295,1591,2015,1593,2058,"Itgb6"
"ENSMUSG00000026980","turquoise",816,653,580,1033,1101,852,1595,1202,1205,1408,1400,1619,1283,2284,1785,"Ly75"
"ENSMUSG00000026981","turquoise",189,154,190,204,219,194,370,462,222,378,303,579,384,566,398,"Il1rn"
"ENSMUSG00000026983","brown",0,0,0,0,0,53,1,0,0,0,0,0,0,0,0,"Il1f5"
"ENSMUSG00000027004","turquoise",15,14,18,21,27,29,30,65,79,69,41,148,66,76,84,"Frzb"
"ENSMUSG00000027009","grey",877,827,562,1506,1131,1253,2644,1144,1582,1635,1320,1225,1366,1261,1980,"Itga4"
"ENSMUSG00000027022","brown",208,208,91,163,109,620,271,91,270,97,100,167,183,122,334,"Xirp2"
"ENSMUSG00000027068","turquoise",70,53,72,54,49,65,175,135,115,147,104,165,196,166,158,"Dhrs9"
"ENSMUSG00000027070","turquoise",2751,2850,2331,3133,4072,2301,4199,3153,3461,3739,3264,4758,4382,4663,5159,"Lrp2"
"ENSMUSG00000027074","blue",5970,5454,5448,6755,4877,5079,10829,4313,5865,3731,4251,3534,6961,4312,7663,"Slc43a3"
"ENSMUSG00000027077","brown",0,0,0,0,0,46,3,0,1,1,1,1,2,3,3,"Smtnl1"
"ENSMUSG00000027102","turquoise",13,9,8,15,6,24,20,55,35,58,69,78,74,166,115,"Hoxd8"
"ENSMUSG00000027111","grey",3237,2703,2029,2846,2640,2314,4483,3787,3985,2219,2465,2854,4960,3474,4426,"Itga6"
"ENSMUSG00000027199","turquoise",594,588,586,720,586,516,1198,1182,1467,1162,1226,1266,1698,1500,1979,"Gatm"
"ENSMUSG00000027204","turquoise",2631,2343,1763,2530,1690,1675,3892,3136,3382,2927,2807,3973,3854,3563,4321,"Fbn1"
"ENSMUSG00000027217","blue",3580,3169,2743,4433,2830,2548,5237,1815,2950,1859,1824,1829,3385,1594,3647,"Tspan18"
"ENSMUSG00000027220","turquoise",11,38,74,29,105,17,44,102,91,74,56,100,71,64,77,"Syt13"
"ENSMUSG00000027221","blue",845,817,766,1164,646,686,1658,752,1398,807,728,637,1361,648,1281,"Chst1"
"ENSMUSG00000027227","turquoise",638,607,640,1132,1107,1159,2082,1332,1454,1678,1468,1645,1399,1842,2087,"Sord"
"ENSMUSG00000027230","grey",735,672,706,861,934,393,748,641,835,476,593,652,1049,752,768,"Creb3l1"
"ENSMUSG00000027239","turquoise",100,87,98,100,83,65,179,243,211,210,212,259,248,288,261,"Mdk"
"ENSMUSG00000027293","blue",13021,11787,14452,20175,13550,12991,28234,10507,15851,12389,12724,11572,18524,11313,18443,"Ehd4"
"ENSMUSG00000027314","blue",2746,2564,3072,3832,2678,2819,5761,2433,3331,1939,2173,2168,4077,1993,3830,"Dll4"
"ENSMUSG00000027322","turquoise",597,642,504,864,861,675,1188,954,992,1237,1276,1385,1120,1816,1561,"Siglec1"
"ENSMUSG00000027338","turquoise",8,5,10,2,8,7,20,84,47,58,79,76,93,113,117,"Prnd"
"ENSMUSG00000027339","turquoise",1821,1448,1319,1448,1231,1369,2522,2048,2338,1564,1750,1899,2624,2473,2905,"Rassf2"
"ENSMUSG00000027346","turquoise",987,987,1014,1638,1319,1273,2458,1376,1422,2029,1991,2051,1659,2236,2344,"Gpcpd1"
"ENSMUSG00000027360","turquoise",1671,1952,2906,1908,3399,1053,2474,3236,3831,3068,2858,3780,5292,4045,5427,"Hdc"
"ENSMUSG00000027375","turquoise",587,554,654,721,808,650,946,706,808,726,792,1033,1045,1113,1011,"Mal"
"ENSMUSG00000027380","blue",534,465,563,601,422,369,642,136,351,103,123,89,370,143,338,"Acoxl"
"ENSMUSG00000027398","grey",249,170,398,261,207,273,699,198,280,201,245,419,408,214,396,"Il1b"
"ENSMUSG00000027400","turquoise",2,1,3,4,2,1,1,44,19,34,18,48,23,49,19,"Pdyn"
"ENSMUSG00000027401","brown",2,4,6,8,5,1360,13,4,5,5,7,1,9,16,4,"Tgm3"
"ENSMUSG00000027408","turquoise",464,392,423,408,394,481,881,1395,1081,1061,1071,1147,1406,1490,1555,"Cpxm1"
"ENSMUSG00000027442","blue",41,30,24,37,31,20,43,5,10,6,8,3,9,3,11,"Cst8"
"ENSMUSG00000027463","blue",671,563,562,682,623,659,1123,367,677,553,515,463,764,549,737,"Slc52a3"
"ENSMUSG00000027470","turquoise",4,5,4,4,3,44,9,28,6,33,21,45,43,49,20,"Mylk2"
"ENSMUSG00000027483","blue",8679,5998,6117,7903,3643,6492,14528,4739,8754,4529,4357,4667,6622,4374,9549,"Bpifa1"
"ENSMUSG00000027485","grey",2443,2040,2415,1735,1814,2182,4249,2146,3492,2224,2024,1738,4302,2325,3517,"Bpifb1"
"ENSMUSG00000027513","blue",566,301,375,798,181,506,1215,252,963,313,178,292,699,334,767,"Pck1"
"ENSMUSG00000027533","turquoise",822,623,973,716,1157,1156,1121,1319,993,1090,1114,1574,1424,1919,1440,"Fabp5"
"ENSMUSG00000027555","turquoise",148,115,100,141,159,209,259,211,242,236,222,258,269,287,313,"Car13"
"ENSMUSG00000027559","grey",2919,1982,1738,2885,1417,3438,5289,2035,6044,2186,1383,2004,4368,1857,3835,"Car3"
"ENSMUSG00000027611","turquoise",98,100,120,102,123,112,228,346,272,328,303,451,400,519,488,"Procr"
"ENSMUSG00000027656","turquoise",583,434,553,843,523,558,1274,993,1139,1109,1089,1304,1259,1414,1644,"Wisp2"
"ENSMUSG00000027663","turquoise",712,601,592,583,644,552,1264,1057,1423,921,989,1066,1383,1263,1755,"Zmat3"
"ENSMUSG00000027698","turquoise",1909,1438,1539,2044,1909,1767,3160,1909,2493,2478,2331,2520,2929,3241,3272,"Nceh1"
"ENSMUSG00000027737","turquoise",192,168,145,206,212,166,411,446,390,351,350,379,528,494,493,"Slc7a11"
"ENSMUSG00000027748","turquoise",1,1,1,0,0,1,2,19,9,11,7,17,4,17,9,"Trpc4"
"ENSMUSG00000027796","blue",651,470,278,528,453,455,832,340,554,364,361,413,586,338,566,"Smad9"
"ENSMUSG00000027797","turquoise",257,172,144,174,206,222,437,381,414,404,344,423,386,431,502,"Dclk1"
"ENSMUSG00000027820","blue",5210,4524,3181,5303,4420,4890,8256,3133,6050,3670,3573,3064,5982,4636,5928,"Mme"
"ENSMUSG00000027831","turquoise",90,102,95,93,141,94,136,169,156,148,168,175,181,227,301,"Veph1"
"ENSMUSG00000027848","turquoise",1318,1054,1137,1422,1063,1438,2401,1911,2187,1881,1809,1854,2393,2226,2734,"Olfml3"
"ENSMUSG00000027861","grey",200,197,128,197,116,193,318,119,405,117,145,197,274,151,491,"Casq2"
"ENSMUSG00000027868","brown",6,6,7,10,6,100,9,6,11,6,9,5,11,5,13,"Tbx15"
"ENSMUSG00000027875","turquoise",435,493,450,831,333,390,1169,667,884,549,545,537,840,571,1196,"Hmgcs2"
"ENSMUSG00000027887","brown",15,12,10,10,8,88,16,7,13,3,5,7,18,16,17,"Sypl2"
"ENSMUSG00000027907","turquoise",4075,3130,4383,3644,4156,3738,6850,5571,6268,5552,5163,6250,7587,7365,7755,"S100a11"
"ENSMUSG00000027912","brown",0,0,0,0,0,33,0,0,0,0,0,0,1,0,0,"Lce1m"
"ENSMUSG00000027913","brown",0,0,0,0,0,460,0,0,0,0,0,0,1,1,0,"Crct1"
"ENSMUSG00000027919","brown",0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,"Lce1g"
"ENSMUSG00000027923","brown",0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,"Lce1b"
"ENSMUSG00000027931","blue",4189,3772,3586,4106,3609,2813,6476,2457,3609,2135,2357,2333,4525,2585,4293,"Npr1"
"ENSMUSG00000027952","grey",573,623,868,467,604,464,986,890,784,482,735,619,1217,1002,917,"Pmvk"
"ENSMUSG00000027954","blue",1762,1277,1799,2157,1452,1434,2753,1367,1941,1370,1132,1310,2185,1430,2319,"Efna1"
"ENSMUSG00000027955","turquoise",772,743,863,1413,952,925,2205,1456,1737,2062,1892,2177,2131,2531,2689,"Fam198b"
"ENSMUSG00000027962","turquoise",1959,1692,1442,1691,1358,1180,2688,2615,3248,2097,2232,2181,3399,2896,3267,"Vcam1"
"ENSMUSG00000027978","blue",252,151,192,276,153,214,467,225,370,153,189,132,356,143,352,"Prss12"
"ENSMUSG00000027995","turquoise",666,482,429,675,703,541,967,610,739,879,919,677,913,1020,1185,"Tlr2"
"ENSMUSG00000028001","turquoise",6,7,38,8,36,2,11,56,24,37,43,33,75,89,74,"Fga"
"ENSMUSG00000028003","grey",1262,1059,603,1547,1211,1645,3413,862,1269,1505,1255,754,1548,772,2036,"Lrat"
"ENSMUSG00000028004","grey",6,17,26,95,36,11,21,26,39,28,30,18,20,14,32,"Npy2r"
"ENSMUSG00000028007","turquoise",772,760,977,974,1177,781,1272,1118,1247,1063,1011,1242,1583,1413,1388,"Snx7"
"ENSMUSG00000028019","turquoise",98,73,100,113,89,109,213,186,169,186,197,227,239,296,277,"Pdgfc"
"ENSMUSG00000028028","turquoise",414,369,327,597,578,549,1136,594,714,573,683,729,620,706,1041,"Alpk1"
"ENSMUSG00000028031","turquoise",22,47,44,40,55,38,52,125,49,115,119,232,147,254,204,"Dkk2"
"ENSMUSG00000028033","blue",217,189,158,228,187,221,348,147,192,135,116,127,198,115,217,"Kcnq5"
"ENSMUSG00000028035","grey",2133,2040,1703,1600,1488,1790,3235,2173,3393,1496,1611,1803,3628,2625,3868,"Dnajb4"
"ENSMUSG00000028037","turquoise",307,140,134,266,193,197,483,481,374,549,379,507,374,440,780,"Ifi44"
"ENSMUSG00000028041","turquoise",1942,1730,1661,1675,1605,1275,2843,2244,2328,1816,1989,2256,3267,2523,3330,"Adam15"
"ENSMUSG00000028047","grey",2271,1384,1126,1301,1494,1747,2455,1052,1666,1300,1415,1549,1939,1633,2240,"Thbs3"
"ENSMUSG00000028111","turquoise",1346,1172,1542,1107,1771,1844,2760,6937,3154,6427,5590,7984,6019,10824,5063,"Ctsk"
"ENSMUSG00000028116","blue",385,274,278,440,182,391,635,223,506,182,185,249,360,190,673,"Myoz2"
"ENSMUSG00000028121","grey",1544,1342,1434,1458,1276,1282,2680,1757,2446,1158,1374,1323,2194,2018,3050,"Bcar3"
"ENSMUSG00000028132","turquoise",657,698,572,625,775,592,1096,903,1258,784,874,913,1378,1208,1277,"Tmem56"
"ENSMUSG00000028148","brown",5,4,2,4,6,105,4,11,14,13,5,10,18,9,11,"Them5"
"ENSMUSG00000028194","grey",1090,782,736,745,757,758,1476,1015,1527,909,979,859,1783,856,1508,"Ddah1"
"ENSMUSG00000028195","grey",4004,3605,3745,5578,5186,3536,9706,2311,3770,6514,6508,6870,3845,2833,5286,"Cyr61"
"ENSMUSG00000028197","turquoise",29,19,10,24,31,34,66,114,55,115,103,177,96,202,146,"Col24a1"
